order_id,order_date,customer_id,store_id,promotion_id,channel,payment_method,order_status,subtotal,tax_amount,shipping_amount,total_amount,total_cost
ORD-010489,2024-07-31,CUST-02956,,PROMO-014,Phone,Credit Card,Shipped,2437.96,182.85,3.52,2624.33,1154.49
ORD-010490,2024-02-12,CUST-01949,,PROMO-014,Mobile App,PayPal,Shipped,2199.65,164.97,9.35,2373.97,1110.88
ORD-010491,2023-08-21,CUST-01464,STORE-011,PROMO-005,In-Store,Gift Card,Processing,169.28,12.7,0.0,181.98,89.93
ORD-010492,2024-04-11,CUST-00603,,PROMO-014,Marketplace,Cash,Completed,259.6,19.47,0.58,279.65,143.23
ORD-010493,2024-04-11,CUST-02208,STORE-011,PROMO-014,In-Store,Gift Card,Processing,1374.04,103.05,0.0,1477.09,682.4
ORD-010494,2024-11-23,CUST-00517,STORE-014,PROMO-014,In-Store,Credit Card,Processing,608.98,45.67,0.0,654.65,317.62
ORD-010495,2024-10-15,CUST-00219,STORE-009,PROMO-014,In-Store,Cash,Returned,4111.56,308.37,0.0,4419.93,1295.82
ORD-010496,2024-08-16,CUST-02185,STORE-013,PROMO-014,Mobile App,Apple Pay,Completed,106.24,7.97,10.37,124.58,41.34
ORD-010497,2023-11-13,CUST-01754,,PROMO-014,Mobile App,Gift Card,Completed,1979.46,148.46,4.68,2132.6,1029.57
ORD-010498,2023-03-07,CUST-00555,STORE-013,PROMO-014,In-Store,Gift Card,Completed,3264.5,244.84,0.0,3509.34,1543.53
ORD-010499,2023-02-24,CUST-02670,,PROMO-014,Website,Apple Pay,Completed,177.7,13.33,11.13,202.16,77.76
ORD-010500,2023-10-08,CUST-02098,,PROMO-014,Phone,Credit Card,Returned,3729.0,279.68,12.42,4021.1,1297.22
ORD-010501,2024-10-06,CUST-02980,,PROMO-014,Marketplace,Apple Pay,Completed,1545.56,115.92,2.36,1663.84,770.77
ORD-010502,2024-09-24,CUST-01845,,PROMO-014,Website,Debit Card,Completed,377.34,28.3,11.27,416.91,154.23
ORD-010503,2024-04-09,CUST-00362,STORE-008,PROMO-014,Website,Apple Pay,Completed,1542.24,115.67,2.51,1660.42,728.81
ORD-010504,2024-04-16,CUST-01496,,PROMO-014,Marketplace,Cash,Returned,128.15,9.61,6.63,144.39,70.27
ORD-010505,2024-05-26,CUST-00643,STORE-008,PROMO-014,In-Store,Credit Card,Returned,359.86,26.99,0.0,386.85,128.46
ORD-010506,2023-01-12,CUST-00945,,PROMO-001,Website,Cash,Shipped,2727.04,204.53,8.12,2939.69,1328.9
ORD-010507,2024-12-31,CUST-01167,,PROMO-014,Phone,Gift Card,Completed,105.36,7.9,7.21,120.47,31.8
ORD-010508,2024-12-30,CUST-00541,,PROMO-013,Marketplace,Gift Card,Cancelled,364.42,27.33,13.42,405.17,135.78
ORD-010509,2024-09-02,CUST-00822,,PROMO-014,Mobile App,Credit Card,Completed,3141.78,235.63,0.62,3378.03,1436.19
ORD-010510,2024-11-26,CUST-02383,,PROMO-014,Marketplace,Apple Pay,Completed,931.33,69.85,11.32,1012.5,374.56
ORD-010511,2024-02-07,CUST-01738,STORE-014,PROMO-014,Mobile App,Credit Card,Completed,629.56,47.22,2.39,679.17,280.09
ORD-010512,2023-11-04,CUST-00173,STORE-005,PROMO-014,Marketplace,Apple Pay,Returned,3683.8,276.29,4.26,3964.35,1499.23
ORD-010513,2023-07-05,CUST-00454,STORE-002,PROMO-014,In-Store,Gift Card,Returned,2691.75,201.88,0.0,2893.63,1146.0
ORD-010514,2023-04-19,CUST-00434,STORE-014,PROMO-014,In-Store,Gift Card,Completed,313.67,23.53,0.0,337.2,142.47
ORD-010515,2023-03-05,CUST-00073,,PROMO-014,Website,PayPal,Completed,1482.7,111.2,15.84,1609.74,858.14
ORD-010516,2024-09-16,CUST-02589,,PROMO-014,Marketplace,Debit Card,Returned,1635.47,122.66,5.67,1763.8,873.24
ORD-010517,2023-12-18,CUST-00012,,PROMO-007,Phone,Gift Card,Processing,573.36,43.0,6.07,622.43,285.38
ORD-010518,2024-08-02,CUST-01338,STORE-012,PROMO-014,In-Store,Credit Card,Shipped,294.65,22.1,0.0,316.75,160.03
ORD-010519,2023-09-22,CUST-02062,STORE-003,PROMO-014,In-Store,Credit Card,Completed,3710.94,278.32,0.0,3989.26,1882.76
ORD-010520,2024-02-03,CUST-01474,STORE-008,PROMO-014,Mobile App,Apple Pay,Completed,3544.86,265.86,6.09,3816.81,1584.66
ORD-010521,2024-07-29,CUST-01803,,PROMO-014,Website,Cash,Completed,633.28,47.5,7.86,688.64,281.01
ORD-010522,2024-06-21,CUST-01734,STORE-009,PROMO-014,Website,Cash,Completed,161.22,12.09,2.59,175.9,84.75
ORD-010523,2023-04-24,CUST-02349,,PROMO-014,Phone,Credit Card,Processing,1270.79,95.31,5.67,1371.77,599.67
ORD-010524,2023-03-14,CUST-01870,STORE-014,PROMO-014,In-Store,Credit Card,Cancelled,1757.07,131.78,0.0,1888.85,903.1
ORD-010525,2023-01-30,CUST-02080,,PROMO-014,Mobile App,Credit Card,Shipped,15.68,1.18,13.77,30.63,8.16
ORD-010526,2024-01-18,CUST-00392,,PROMO-014,Website,Gift Card,Processing,2484.53,186.34,14.71,2685.58,1314.53
ORD-010527,2024-01-05,CUST-00675,STORE-009,PROMO-014,In-Store,Cash,Completed,3265.46,244.91,0.0,3510.37,1456.27
ORD-010528,2023-03-24,CUST-00150,STORE-010,PROMO-014,In-Store,Debit Card,Cancelled,437.56,32.82,0.0,470.38,207.85
ORD-010529,2024-01-11,CUST-00408,STORE-012,PROMO-008,In-Store,Credit Card,Shipped,2230.94,167.32,0.0,2398.26,924.11
ORD-010530,2023-09-02,CUST-01156,,PROMO-014,Marketplace,Credit Card,Shipped,1734.2,130.06,6.98,1871.24,826.51
ORD-010531,2024-08-19,CUST-01890,,PROMO-014,Marketplace,Apple Pay,Completed,1133.99,85.05,7.57,1226.61,647.57
ORD-010532,2023-06-10,CUST-02090,,PROMO-014,Mobile App,Cash,Cancelled,119.2,8.94,3.72,131.86,49.73
ORD-010533,2023-05-29,CUST-00947,,PROMO-014,Website,Debit Card,Returned,28.04,2.1,10.23,40.37,9.0
ORD-010534,2024-04-05,CUST-02746,,PROMO-014,Website,Credit Card,Shipped,28.22,2.12,7.03,37.37,14.1
ORD-010535,2023-06-15,CUST-01277,,PROMO-014,Marketplace,Apple Pay,Completed,450.58,33.79,0.96,485.33,235.4
ORD-010536,2024-05-30,CUST-01517,STORE-014,PROMO-014,Website,Apple Pay,Completed,1422.48,106.69,2.49,1531.66,685.89
ORD-010537,2024-08-29,CUST-02648,,PROMO-014,Marketplace,Debit Card,Processing,76.29,5.72,0.94,82.95,25.32
ORD-010538,2024-11-02,CUST-01149,STORE-002,PROMO-014,In-Store,Debit Card,Completed,4041.09,303.08,0.0,4344.17,2098.2
ORD-010539,2024-06-07,CUST-00666,,PROMO-014,Phone,Apple Pay,Completed,1577.83,118.34,7.03,1703.2,796.57
ORD-010540,2023-04-30,CUST-00518,,PROMO-014,Phone,Debit Card,Completed,1381.01,103.58,15.72,1500.31,747.36
ORD-010541,2024-01-21,CUST-00175,,PROMO-014,Website,Apple Pay,Completed,1153.76,86.53,5.62,1245.91,482.85
ORD-010542,2024-06-12,CUST-00995,STORE-001,PROMO-014,Marketplace,PayPal,Processing,441.93,33.14,11.76,486.83,135.36
ORD-010543,2023-12-23,CUST-01045,STORE-006,PROMO-014,Marketplace,PayPal,Completed,1787.26,134.04,8.68,1929.98,916.4
ORD-010544,2024-04-14,CUST-01743,STORE-007,PROMO-014,In-Store,Debit Card,Returned,1809.75,135.73,0.0,1945.48,683.91
ORD-010545,2024-12-28,CUST-00756,,PROMO-014,Website,Credit Card,Completed,2056.48,154.24,10.02,2220.74,881.82
ORD-010546,2023-04-14,CUST-02172,STORE-012,PROMO-014,Website,Apple Pay,Completed,2302.79,172.71,2.87,2478.37,1145.0
ORD-010547,2024-07-17,CUST-01848,,PROMO-014,Phone,PayPal,Completed,213.97,16.05,4.16,234.18,91.6
ORD-010548,2023-12-10,CUST-01476,,PROMO-014,Marketplace,Gift Card,Completed,711.6,53.37,8.78,773.75,314.4
ORD-010549,2024-08-07,CUST-01104,STORE-011,PROMO-014,In-Store,Cash,Shipped,901.01,67.58,0.0,968.59,479.18
ORD-010550,2024-11-29,CUST-02908,,PROMO-014,Phone,Gift Card,Cancelled,2363.94,177.3,13.91,2555.15,1286.44
ORD-010551,2024-10-15,CUST-01342,,PROMO-014,Marketplace,Debit Card,Completed,420.16,31.51,2.84,454.51,186.96
ORD-010552,2024-06-18,CUST-00925,,PROMO-010,Website,Apple Pay,Shipped,420.02,31.5,6.5,458.02,257.43
ORD-010553,2024-11-18,CUST-00703,,PROMO-014,Mobile App,Gift Card,Shipped,725.29,54.4,5.95,785.64,229.58
ORD-010554,2024-06-29,CUST-02935,,PROMO-014,Mobile App,Apple Pay,Shipped,152.58,11.44,0.13,164.15,50.64
ORD-010555,2023-07-06,CUST-01459,,PROMO-014,Phone,Debit Card,Returned,271.88,20.39,8.74,301.01,148.34
ORD-010556,2023-02-04,CUST-01771,,PROMO-014,Marketplace,Gift Card,Processing,935.54,70.17,9.94,1015.65,487.35
ORD-010557,2023-02-07,CUST-01224,STORE-008,PROMO-014,Mobile App,Cash,Returned,5609.74,420.73,1.94,6032.41,2875.78
ORD-010558,2023-12-13,CUST-02398,STORE-010,PROMO-014,In-Store,Credit Card,Completed,684.06,51.3,0.0,735.36,364.78
ORD-010559,2024-08-24,CUST-01383,,PROMO-014,Website,Gift Card,Cancelled,604.98,45.37,0.32,650.67,290.72
ORD-010560,2024-09-07,CUST-00469,,PROMO-011,Mobile App,Cash,Completed,1493.64,112.02,7.99,1613.65,846.96
ORD-010561,2024-04-08,CUST-00670,STORE-013,PROMO-014,Phone,Debit Card,Cancelled,844.03,63.3,0.83,908.16,361.82
ORD-010562,2024-09-23,CUST-01380,,PROMO-014,Phone,Cash,Completed,705.75,52.93,4.63,763.31,418.2
ORD-010563,2023-02-27,CUST-02194,,PROMO-014,Mobile App,Debit Card,Shipped,679.84,50.99,5.28,736.11,392.58
ORD-010564,2024-08-15,CUST-02161,STORE-015,PROMO-014,Website,Cash,Completed,796.07,59.71,1.65,857.43,368.69
ORD-010565,2024-04-18,CUST-01284,STORE-007,PROMO-014,Mobile App,Credit Card,Completed,743.51,55.76,2.64,801.91,279.44
ORD-010566,2023-04-23,CUST-00180,,PROMO-014,Phone,Debit Card,Returned,1042.18,78.16,9.99,1130.33,528.53
ORD-010567,2024-09-01,CUST-02395,STORE-011,PROMO-014,In-Store,Cash,Completed,1146.17,85.96,0.0,1232.13,504.25
ORD-010568,2023-08-07,CUST-00564,STORE-004,PROMO-014,Website,Credit Card,Completed,436.36,32.73,14.6,483.69,143.2
ORD-010569,2023-05-20,CUST-00785,STORE-011,PROMO-014,In-Store,Debit Card,Shipped,59.52,4.46,0.0,63.98,30.8
ORD-010570,2024-12-14,CUST-02416,STORE-003,PROMO-014,In-Store,Credit Card,Completed,4582.14,343.66,0.0,4925.8,1866.16
ORD-010571,2023-05-09,CUST-02563,,PROMO-014,Website,Apple Pay,Shipped,4415.26,331.14,3.83,4750.23,2123.56
ORD-010572,2024-12-16,CUST-01371,STORE-012,PROMO-014,In-Store,Credit Card,Completed,4694.82,352.11,0.0,5046.93,1541.1
ORD-010573,2024-03-24,CUST-01301,,PROMO-014,Website,Gift Card,Returned,1016.54,76.24,0.95,1093.73,556.96
ORD-010574,2023-08-16,CUST-01869,STORE-012,PROMO-014,In-Store,Credit Card,Shipped,370.74,27.81,0.0,398.55,171.08
ORD-010575,2023-01-23,CUST-02290,STORE-013,PROMO-014,Mobile App,Credit Card,Completed,4046.15,303.46,11.26,4360.87,1728.53
ORD-010576,2024-09-10,CUST-01633,,PROMO-014,Phone,Debit Card,Processing,1264.53,94.84,1.6,1360.97,654.34
ORD-010577,2023-06-28,CUST-02098,STORE-001,PROMO-004,In-Store,Credit Card,Completed,881.32,66.1,0.0,947.42,400.69
ORD-010578,2024-12-21,CUST-00792,STORE-010,PROMO-014,Phone,Debit Card,Completed,3249.59,243.72,11.88,3505.19,1873.99
ORD-010579,2023-05-05,CUST-02501,,PROMO-014,Phone,PayPal,Returned,5685.69,426.43,14.95,6127.07,2612.19
ORD-010580,2024-06-11,CUST-00422,,PROMO-010,Phone,Gift Card,Completed,365.51,27.41,11.05,403.97,124.62
ORD-010581,2023-01-12,CUST-01738,,PROMO-001,Website,Gift Card,Processing,2832.8,212.46,1.82,3047.08,1094.05
ORD-010582,2023-10-03,CUST-02787,,PROMO-014,Marketplace,PayPal,Completed,14.88,1.12,4.42,20.42,7.7
ORD-010583,2023-02-28,CUST-00881,STORE-010,PROMO-014,Website,Credit Card,Shipped,214.82,16.11,0.95,231.88,101.26
ORD-010584,2024-04-21,CUST-00015,,PROMO-014,Website,Apple Pay,Completed,2322.59,174.19,9.44,2506.22,1132.63
ORD-010585,2024-11-13,CUST-00870,,PROMO-014,Phone,Apple Pay,Completed,2928.46,219.63,12.35,3160.44,1327.07
ORD-010586,2024-12-19,CUST-01216,,PROMO-014,Website,PayPal,Completed,4510.32,338.27,14.06,4862.65,1678.77
ORD-010587,2024-06-18,CUST-00625,,PROMO-014,Website,PayPal,Completed,3873.23,290.49,12.47,4176.19,1466.44
ORD-010588,2024-05-27,CUST-00259,STORE-001,PROMO-014,In-Store,Gift Card,Processing,2663.86,199.79,0.0,2863.65,1491.27
ORD-010589,2024-04-17,CUST-00084,,PROMO-014,Website,PayPal,Shipped,519.2,38.94,7.79,565.93,286.46
ORD-010590,2024-08-01,CUST-01876,,PROMO-014,Phone,Debit Card,Completed,3285.96,246.45,6.44,3538.85,1270.89
ORD-010591,2023-12-16,CUST-00749,,PROMO-007,Website,Debit Card,Cancelled,770.63,57.8,15.49,843.92,484.84
ORD-010592,2023-12-23,CUST-02630,STORE-013,PROMO-007,Mobile App,Debit Card,Cancelled,165.83,12.44,3.86,182.13,88.25
ORD-010593,2023-01-22,CUST-00429,STORE-013,PROMO-014,In-Store,Cash,Completed,2682.49,201.19,0.0,2883.68,1110.98
ORD-010594,2024-04-10,CUST-00928,,PROMO-014,Marketplace,Debit Card,Returned,294.71,22.1,9.86,326.67,128.16
ORD-010595,2024-02-19,CUST-02957,,PROMO-014,Marketplace,Apple Pay,Shipped,1886.01,141.45,10.75,2038.21,712.56
ORD-010596,2024-02-28,CUST-01362,,PROMO-014,Phone,Gift Card,Completed,1721.36,129.1,4.48,1854.94,749.62
ORD-010597,2024-01-20,CUST-00765,,PROMO-008,Phone,Cash,Processing,522.46,39.18,11.5,573.14,255.68
ORD-010598,2023-07-21,CUST-00855,STORE-013,PROMO-014,In-Store,Gift Card,Returned,1647.59,123.57,0.0,1771.16,686.04
ORD-010599,2024-08-18,CUST-00605,STORE-009,PROMO-014,In-Store,Credit Card,Completed,1848.54,138.64,0.0,1987.18,1066.44
ORD-010600,2023-04-19,CUST-01994,,PROMO-014,Website,Debit Card,Returned,7897.67,592.33,13.98,8503.98,4026.8
ORD-010601,2024-05-14,CUST-02925,,PROMO-014,Marketplace,Apple Pay,Shipped,595.93,44.69,3.78,644.4,347.06
ORD-010602,2023-10-02,CUST-00160,,PROMO-014,Phone,Debit Card,Completed,450.32,33.77,10.66,494.75,188.16
ORD-010603,2023-07-19,CUST-02946,STORE-003,PROMO-014,In-Store,Gift Card,Shipped,3736.24,280.22,0.0,4016.46,1788.69
ORD-010604,2024-10-10,CUST-01840,STORE-003,PROMO-014,In-Store,Cash,Cancelled,263.48,19.76,0.0,283.24,156.12
ORD-010605,2024-01-20,CUST-02659,,PROMO-014,Website,Gift Card,Completed,5060.67,379.55,11.77,5451.99,2832.65
ORD-010606,2023-03-07,CUST-02276,STORE-013,PROMO-014,In-Store,Credit Card,Completed,638.65,47.9,0.0,686.55,356.47
ORD-010607,2024-03-31,CUST-02059,STORE-008,PROMO-014,Phone,Cash,Shipped,18.32,1.37,15.28,34.97,6.86
ORD-010608,2024-08-25,CUST-00678,STORE-001,PROMO-014,Phone,Credit Card,Completed,1377.32,103.3,4.6,1485.22,705.16
ORD-010609,2023-01-16,CUST-02623,,PROMO-014,Phone,Gift Card,Completed,2345.7,175.93,14.45,2536.08,942.12
ORD-010610,2024-10-13,CUST-02912,STORE-009,PROMO-014,Website,Debit Card,Completed,3245.64,243.42,10.99,3500.05,1808.01
ORD-010611,2023-04-28,CUST-02543,,PROMO-014,Phone,Debit Card,Completed,4138.23,310.37,4.32,4452.92,1887.05
ORD-010612,2023-04-03,CUST-02278,STORE-001,PROMO-003,In-Store,Debit Card,Returned,2947.08,221.03,0.0,3168.11,1394.88
ORD-010613,2023-10-18,CUST-01741,STORE-008,PROMO-014,In-Store,Credit Card,Shipped,238.76,17.91,0.0,256.67,109.23
ORD-010614,2024-05-16,CUST-00431,,PROMO-014,Website,Cash,Shipped,669.55,50.22,14.75,734.52,229.37
ORD-010615,2024-02-06,CUST-01737,STORE-013,PROMO-014,In-Store,Cash,Completed,1512.28,113.42,0.0,1625.7,551.7
ORD-010616,2024-12-06,CUST-01810,,PROMO-014,Marketplace,Apple Pay,Returned,438.87,32.92,8.36,480.15,143.87
ORD-010617,2023-07-25,CUST-00458,,PROMO-014,Website,Gift Card,Cancelled,450.58,33.79,8.14,492.51,235.4
ORD-010618,2023-10-06,CUST-01480,,PROMO-014,Website,Gift Card,Completed,2023.04,151.73,6.18,2180.95,984.16
ORD-010619,2024-10-29,CUST-02645,STORE-013,PROMO-014,In-Store,Cash,Completed,9397.78,704.83,0.0,10102.61,3777.29
ORD-010620,2024-04-24,CUST-01120,,PROMO-014,Phone,Gift Card,Returned,1960.7,147.05,8.77,2116.52,985.73
ORD-010621,2023-02-02,CUST-01722,STORE-003,PROMO-014,In-Store,Debit Card,Completed,2340.02,175.5,0.0,2515.52,934.05
ORD-010622,2023-03-04,CUST-00946,,PROMO-014,Phone,PayPal,Returned,667.23,50.04,9.57,726.84,216.99
ORD-010623,2023-05-25,CUST-00130,,PROMO-014,Mobile App,Debit Card,Completed,800.33,60.02,3.55,863.9,395.98
ORD-010624,2024-05-09,CUST-02966,,PROMO-014,Website,Credit Card,Completed,2444.5,183.34,0.47,2628.31,1178.38
ORD-010625,2024-09-29,CUST-01329,STORE-008,PROMO-014,In-Store,Cash,Completed,468.84,35.16,0.0,504.0,177.32
ORD-010626,2024-10-11,CUST-01211,STORE-009,PROMO-014,In-Store,Credit Card,Cancelled,145.89,10.94,0.0,156.83,84.8
ORD-010627,2023-10-30,CUST-00748,,PROMO-014,Phone,Debit Card,Completed,378.02,28.35,12.93,419.3,196.82
ORD-010628,2023-08-02,CUST-00162,STORE-005,PROMO-014,In-Store,Cash,Completed,1512.28,113.42,0.0,1625.7,551.7
ORD-010629,2023-04-25,CUST-02435,STORE-015,PROMO-014,Phone,Credit Card,Processing,366.12,27.46,5.43,399.01,150.81
ORD-010630,2023-08-20,CUST-00616,,PROMO-014,Mobile App,Gift Card,Completed,115.56,8.67,13.85,138.08,60.56
ORD-010631,2023-11-06,CUST-01923,STORE-005,PROMO-014,In-Store,Cash,Cancelled,3168.44,237.63,0.0,3406.07,1520.46
ORD-010632,2023-10-20,CUST-00967,,PROMO-014,Mobile App,Apple Pay,Completed,2653.82,199.04,11.67,2864.53,918.62
ORD-010633,2024-11-18,CUST-02844,STORE-011,PROMO-014,In-Store,Debit Card,Returned,1934.52,145.09,0.0,2079.61,641.88
ORD-010634,2024-05-13,CUST-00479,,PROMO-014,Phone,Debit Card,Processing,1132.51,84.94,9.57,1227.02,465.26
ORD-010635,2024-04-22,CUST-00531,STORE-006,PROMO-014,In-Store,Gift Card,Completed,2841.48,213.11,0.0,3054.59,1092.38
ORD-010636,2024-01-22,CUST-00113,,PROMO-014,Phone,Apple Pay,Returned,773.81,58.04,4.57,836.42,392.37
ORD-010637,2023-06-17,CUST-01470,,PROMO-014,Phone,Cash,Completed,3244.13,243.31,12.72,3500.16,1806.51
ORD-010638,2024-07-13,CUST-00546,STORE-015,PROMO-014,Website,Debit Card,Cancelled,1037.14,77.79,2.43,1117.36,539.44
ORD-010639,2024-11-21,CUST-00123,,PROMO-014,Phone,Cash,Shipped,814.71,61.1,13.81,889.62,345.94
ORD-010640,2023-11-16,CUST-02427,STORE-009,PROMO-014,Website,Credit Card,Completed,2608.27,195.62,0.48,2804.37,1240.79
ORD-010641,2024-05-20,CUST-02124,,PROMO-014,Website,Debit Card,Completed,628.19,47.11,11.57,686.87,235.32
ORD-010642,2024-05-24,CUST-00089,,PROMO-014,Mobile App,Credit Card,Processing,259.6,19.47,5.96,285.03,143.23
ORD-010643,2024-04-16,CUST-00980,,PROMO-014,Mobile App,Cash,Completed,230.63,17.3,6.85,254.78,119.58
ORD-010644,2024-10-07,CUST-02728,STORE-007,PROMO-014,In-Store,Cash,Completed,3050.8,228.81,0.0,3279.61,1185.3
ORD-010645,2024-07-12,CUST-02342,,PROMO-014,Mobile App,Debit Card,Completed,2345.92,175.94,8.11,2529.97,975.04
ORD-010646,2024-07-10,CUST-02184,,PROMO-014,Marketplace,Cash,Processing,2793.11,209.48,12.63,3015.22,1394.53
ORD-010647,2023-05-08,CUST-00061,STORE-002,PROMO-014,In-Store,Credit Card,Completed,1156.14,86.71,0.0,1242.85,613.55
ORD-010648,2023-12-30,CUST-01548,,PROMO-014,Marketplace,PayPal,Shipped,3123.07,234.23,5.3,3362.6,1540.68
ORD-010649,2023-07-03,CUST-00275,STORE-015,PROMO-004,In-Store,Debit Card,Completed,440.58,33.04,0.0,473.62,193.24
ORD-010650,2024-07-26,CUST-01369,STORE-008,PROMO-014,In-Store,Gift Card,Shipped,141.56,10.62,0.0,152.18,55.05
ORD-010651,2023-08-31,CUST-00816,STORE-014,PROMO-014,Website,Credit Card,Processing,812.71,60.95,2.58,876.24,407.81
ORD-010652,2023-02-19,CUST-00857,,PROMO-014,Website,Debit Card,Completed,2082.6,156.2,7.55,2246.35,814.97
ORD-010653,2023-03-30,CUST-01455,,PROMO-014,Marketplace,Gift Card,Completed,2741.04,205.58,1.26,2947.88,863.88
ORD-010654,2023-11-05,CUST-02744,STORE-009,PROMO-014,In-Store,Debit Card,Completed,4465.64,334.92,0.0,4800.56,1512.88
ORD-010655,2023-07-13,CUST-02877,STORE-003,PROMO-014,In-Store,Cash,Completed,1064.34,79.83,0.0,1144.17,563.72
ORD-010656,2024-04-27,CUST-02678,STORE-010,PROMO-014,Phone,Gift Card,Cancelled,713.9,53.54,1.54,768.98,323.54
ORD-010657,2024-08-24,CUST-02022,,PROMO-014,Phone,Credit Card,Shipped,1676.94,125.77,14.19,1816.9,737.29
ORD-010658,2024-06-11,CUST-00966,STORE-001,PROMO-014,In-Store,Gift Card,Completed,4218.82,316.41,0.0,4535.23,2221.15
ORD-010659,2023-05-21,CUST-02953,STORE-015,PROMO-014,In-Store,Cash,Completed,160.71,12.05,0.0,172.76,86.08
ORD-010660,2023-02-27,CUST-02158,,PROMO-014,Phone,Apple Pay,Completed,229.75,17.23,8.99,255.97,112.42
ORD-010661,2023-05-18,CUST-02073,STORE-014,PROMO-014,Mobile App,PayPal,Completed,1195.0,89.62,10.73,1295.35,383.08
ORD-010662,2023-03-03,CUST-00979,STORE-010,PROMO-014,Phone,PayPal,Returned,28.04,2.1,11.36,41.5,9.0
ORD-010663,2024-10-23,CUST-01834,STORE-008,PROMO-014,In-Store,Credit Card,Cancelled,5519.12,413.93,0.0,5933.05,2425.91
ORD-010664,2024-11-19,CUST-00920,STORE-009,PROMO-014,In-Store,Cash,Returned,798.14,59.86,0.0,858.0,379.97
ORD-010665,2023-07-20,CUST-00121,,PROMO-014,Mobile App,Cash,Shipped,4816.66,361.25,8.79,5186.7,2266.88
ORD-010666,2024-08-16,CUST-02413,STORE-015,PROMO-014,In-Store,Debit Card,Completed,1106.08,82.96,0.0,1189.04,437.74
ORD-010667,2024-07-12,CUST-02397,,PROMO-014,Marketplace,Apple Pay,Cancelled,2084.51,156.34,13.12,2253.97,1051.82
ORD-010668,2024-08-29,CUST-02071,,PROMO-014,Phone,PayPal,Processing,588.25,44.12,8.04,640.41,307.59
ORD-010669,2024-04-24,CUST-02909,STORE-009,PROMO-014,In-Store,Cash,Completed,2374.83,178.11,0.0,2552.94,1252.78
ORD-010670,2023-01-13,CUST-00914,,PROMO-001,Mobile App,Debit Card,Completed,1342.46,100.68,14.98,1458.12,896.64
ORD-010671,2023-11-12,CUST-00626,,PROMO-014,Phone,Gift Card,Completed,8313.66,623.52,7.12,8944.3,4634.6
ORD-010672,2024-07-25,CUST-01518,STORE-006,PROMO-014,In-Store,Cash,Completed,667.55,50.07,0.0,717.62,298.9
ORD-010673,2023-09-06,CUST-01135,,PROMO-014,Mobile App,Apple Pay,Returned,46.43,3.48,2.66,52.57,24.43
ORD-010674,2023-11-29,CUST-00638,STORE-010,PROMO-014,Mobile App,Cash,Completed,263.35,19.75,2.45,285.55,152.28
ORD-010675,2023-07-04,CUST-02398,,PROMO-004,Phone,Gift Card,Completed,1976.41,148.23,10.78,2135.42,963.69
ORD-010676,2023-12-28,CUST-02419,,PROMO-014,Website,Gift Card,Completed,615.01,46.13,15.72,676.86,309.96
ORD-010677,2023-11-21,CUST-00163,,PROMO-014,Website,Credit Card,Shipped,136.68,10.25,8.18,155.11,69.92
ORD-010678,2024-07-05,CUST-01821,,PROMO-014,Marketplace,Apple Pay,Completed,1750.4,131.28,3.1,1884.78,706.09
ORD-010679,2024-05-26,CUST-02264,STORE-006,PROMO-014,Mobile App,Cash,Returned,2756.25,206.72,15.05,2978.02,1089.16
ORD-010680,2024-08-20,CUST-00279,STORE-007,PROMO-014,Mobile App,Gift Card,Completed,910.56,68.29,0.55,979.4,338.94
ORD-010681,2023-12-27,CUST-00938,STORE-008,PROMO-014,In-Store,Gift Card,Completed,29.7,2.23,0.0,31.93,16.68
ORD-010682,2024-09-29,CUST-00426,,PROMO-014,Marketplace,Gift Card,Completed,166.24,12.47,0.69,179.4,66.83
ORD-010683,2024-03-04,CUST-02737,STORE-012,PROMO-014,Phone,Cash,Completed,56.74,4.26,15.4,76.4,22.52
ORD-010684,2024-01-18,CUST-02046,STORE-009,PROMO-014,In-Store,Gift Card,Completed,335.52,25.16,0.0,360.68,129.62
ORD-010685,2023-07-12,CUST-02376,,PROMO-014,Mobile App,Apple Pay,Completed,2353.0,176.48,7.97,2537.45,1223.81
ORD-010686,2023-09-05,CUST-01928,,PROMO-014,Mobile App,Apple Pay,Completed,2653.82,199.04,2.99,2855.85,918.62
ORD-010687,2024-08-15,CUST-00030,,PROMO-014,Mobile App,Gift Card,Completed,837.04,62.78,8.29,908.11,452.51
ORD-010688,2023-01-04,CUST-01045,,PROMO-001,Phone,PayPal,Completed,441.73,33.13,2.84,477.7,252.48
ORD-010689,2023-12-15,CUST-02584,,PROMO-014,Mobile App,Credit Card,Processing,392.72,29.45,10.78,432.95,179.86
ORD-010690,2023-09-02,CUST-01166,,PROMO-014,Website,Gift Card,Completed,600.96,45.07,3.11,649.14,294.0
ORD-010691,2024-05-16,CUST-00024,STORE-002,PROMO-014,In-Store,Debit Card,Processing,5453.29,409.0,0.0,5862.29,2922.92
ORD-010692,2023-09-11,CUST-01633,,PROMO-014,Mobile App,Credit Card,Returned,2128.76,159.66,13.35,2301.77,1091.82
ORD-010693,2023-04-27,CUST-02297,STORE-006,PROMO-014,Website,PayPal,Completed,1552.41,116.43,10.97,1679.81,813.5
ORD-010694,2024-02-11,CUST-02524,STORE-011,PROMO-014,Mobile App,PayPal,Completed,2718.37,203.88,4.47,2926.72,1118.96
